Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
ZCK05,2005-04-05,209.75,209.75,205.5,205.5,-4.25,-2.03%,254336,678519
ZCK05,2005-04-04,212,213,209.75,209.75,-3.,-1.41%,160850,680108
ZCK05,2005-04-01,213.75,214.5,212.75,212.75,-0.25,-0.12%,242226,677499
ZCK05,2005-03-31,212,213,210.75,213,0.5,+0.24%,234130,673523
ZCK05,2005-03-30,212.75,214,212.5,212.5,-0.5,-0.23%,122086,667769
ZCK05,2005-03-29,212.25,213,211.75,213,0.25,+0.12%,108072,667485
ZCK05,2005-03-28,210,212.75,209.25,212.75,2.25,+1.07%,107346,665143
ZCK05,2005-03-24,210.75,210.75,209.5,210.5,-0.25,-0.12%,127484,664800
ZCK05,2005-03-23,214,214,210.25,210.75,-3.25,-1.52%,231498,661002
ZCK05,2005-03-22,214.75,215.5,214,214,-0.5,-0.23%,125838,676579
ZCK05,2005-03-21,218.75,219.5,214.5,214.5,-5.25,-2.39%,225548,676508
ZCK05,2005-03-18,223.75,225.5,219.75,219.75,-3.75,-1.68%,129490,683762
ZCK05,2005-03-17,225.25,226.25,221,223.5,-2.,-0.89%,216958,682757
ZCK05,2005-03-16,228,229.75,225.5,225.5,-3.,-1.31%,309584,681582
ZCK05,2005-03-15,221,228.5,220.75,228.5,7.5,+3.39%,333170,683960
ZCK05,2005-03-14,222,224,221,221,-3.75,-1.67%,166326,660077
ZCK05,2005-03-11,219.25,224.75,219.25,224.75,4.75,+2.16%,312020,661488
ZCK05,2005-03-10,215.5,220,215,220,3.75,+1.73%,211442,643183
ZCK05,2005-03-09,214.25,216.25,214.25,216.25,2,+0.93%,158136,638703
ZCK05,2005-03-08,212.75,214.25,212,214.25,1,+0.47%,178252,639795
ZCK05,2005-03-07,217,218,213.25,213.25,-3.75,-1.73%,167564,636674
ZCK05,2005-03-04,217.75,218.75,216.5,217,-1.,-0.46%,142038,636453
ZCK05,2005-03-03,217.5,218,216.5,218,-1.,-0.46%,203242,634802
ZCK05,2005-03-02,218.75,223,218.75,219,-0.25,-0.11%,243184,638323
ZCK05,2005-03-01,220.75,220.75,218.75,219.25,-3.5,-1.57%,260234,638688
ZCK05,2005-02-28,220.5,225,220,222.75,1.25,+0.56%,474182,637651
ZCK05,2005-02-25,213.25,221.5,212.75,221.5,8,+3.75%,604434,644975
ZCK05,2005-02-24,213.5,214,213,213.5,-0.25,-0.12%,294194,633662
ZCK05,2005-02-23,213.75,213.75,212.25,213.75,-1.5,-0.70%,298442,639775
ZCK05,2005-02-22,208.5,215.25,208.5,215.25,7.5,+3.61%,583866,644013
ZCK05,2005-02-18,206.75,207.75,206,207.75,0.75,+0.36%,243026,645259
ZCK05,2005-02-17,204.25,207,204.25,207,2.75,+1.35%,266592,663250
ZCK05,2005-02-16,207.25,207.5,204.25,204.25,-3.25,-1.57%,260686,665806
ZCK05,2005-02-15,208,208.25,207.5,207.5,-1.,-0.48%,201452,671410
ZCK05,2005-02-14,206,208.5,206,208.5,10.25,+5.17%,189058,671429
ZCH05,2005-02-11,197.75,198.5,197.5,198.25,0,0.00%,224940,673651
ZCH05,2005-02-10,195.25,198.25,195.25,198.25,3.25,+1.67%,344594,663892
ZCH05,2005-02-09,194.5,195,194,195,0.25,+0.13%,180606,662803
ZCH05,2005-02-08,196,196.75,194.75,194.75,-1.5,-0.76%,189088,657369
ZCH05,2005-02-07,194.75,196.25,194.75,196.25,1.25,+0.64%,184270,656497
ZCH05,2005-02-04,195,195.25,194.75,195,0,0.00%,117624,648178
ZCH05,2005-02-03,195,195.5,194.75,195,-0.25,-0.13%,140158,647474
ZCH05,2005-02-02,196.5,196.75,195.25,195.25,-1.75,-0.89%,123292,650440
ZCH05,2005-02-01,197.25,197.5,197,197,0,0.00%,148840,649713
ZCH05,2005-01-31,195.5,197,195,197,1.25,+0.64%,119002,652845
ZCH05,2005-01-28,195.5,196.5,195.5,195.75,0,0.00%,80064,648420
ZCH05,2005-01-27,198,198.25,195.75,195.75,-3.,-1.51%,153910,647320
ZCH05,2005-01-26,199,199.75,198.75,198.75,-0.25,-0.13%,116248,650022
ZCH05,2005-01-25,197.5,199,197.25,199,1.25,+0.63%,102176,644881
ZCH05,2005-01-24,197,198.5,197,197.75,0.75,+0.38%,117174,644636
ZCH05,2005-01-21,198,198.25,197,197,-0.75,-0.38%,87636,640844
ZCH05,2005-01-20,196.75,197.75,196.5,197.75,1,+0.51%,143716,643671
ZCH05,2005-01-19,196,196.75,196,196.75,0.75,+0.38%,108428,632753
ZCH05,2005-01-18,197.5,197.5,195.25,196,-1.25,-0.63%,119002,631571
ZCH05,2005-01-14,200,200.25,197.25,197.25,-2.75,-1.38%,149410,629347
ZCH05,2005-01-13,200.5,201,199.5,200,-0.5,-0.25%,169082,633442
ZCH05,2005-01-12,206.25,206.5,200.5,200.5,-6.25,-3.02%,266312,629382
ZCH05,2005-01-11,206.75,207.5,206.25,206.75,0,0.00%,101822,612973
ZCH05,2005-01-10,206.5,206.75,204.5,206.75,0,0.00%,107548,611902
ZCH05,2005-01-07,207.5,208.75,206.75,206.75,-2.,-0.96%,270114,609942
ZCH05,2005-01-06,201.5,208.75,201.5,208.75,7.25,+3.60%,171406,605444
ZCH05,2005-01-05,201,201.5,200.5,201.5,0.5,+0.25%,67406,604976
ZCH05,2005-01-04,201.25,201.25,200.25,201,-0.75,-0.37%,110304,604486
ZCH05,2005-01-03,203.5,203.5,201.75,201.75,-3.,-1.47%,123146,606860
ZCH05,2004-12-30,203.25,204.75,203,204.75,1.5,+0.74%,1614,603401
ZCH05,2004-12-29,206.75,206.75,203.25,203.25,-3.75,-1.81%,88260,599661
ZCH05,2004-12-28,207,207.25,205.25,207,-0.5,-0.24%,62638,592918
ZCH05,2004-12-27,206.75,208.25,206.75,207.5,0.5,+0.24%,89554,591834
ZCH05,2004-12-23,205.25,207,205.25,207,1.5,+0.73%,49468,592473
ZCH05,2004-12-22,205.25,205.5,204.75,205.5,-0.25,-0.12%,60480,595278
ZCH05,2004-12-21,206,206,205.25,205.75,-0.75,-0.36%,54618,594627
ZCH05,2004-12-20,204.5,206.5,204.5,206.5,2,+0.98%,102904,595664
ZCH05,2004-12-17,203.25,204.5,202.5,204.5,1,+0.49%,72554,595847
ZCH05,2004-12-16,205,205,203.5,203.5,-1.5,-0.73%,85450,596574
ZCH05,2004-12-15,205.5,207,205,205,-1.,-0.49%,99766,590902
ZCH05,2004-12-14,204.25,206,204,206,1.25,+0.61%,88082,588429
ZCH05,2004-12-13,201,204.75,201,204.75,3.5,+1.74%,119456,585509
ZCH05,2004-12-10,202.5,203,201.25,201.25,-1.75,-0.86%,107722,587407
ZCH05,2004-12-09,204,204.75,203,203,-1.,-0.49%,75574,581403
ZCH05,2004-12-08,203,204,202.5,204,0.75,+0.37%,125128,582497
ZCH05,2004-12-07,208.5,209,203.25,203.25,-5.75,-2.75%,184944,583179
ZCH05,2004-12-06,207.25,209,207.25,209,1.75,+0.84%,105446,576626
ZCH05,2004-12-03,204.25,207.25,204,207.25,3.25,+1.59%,130130,575390
ZCH05,2004-12-02,203,204,203,204,0.75,+0.37%,135544,575938
ZCH05,2004-12-01,204,205,203.25,203.25,-0.5,-0.25%,192182,580508
ZCH05,2004-11-30,204.5,205,203.75,203.75,-1.,-0.49%,241972,583915
ZCH05,2004-11-29,207,207.25,204.75,204.75,-2.25,-1.09%,449060,585310
ZCH05,2004-11-26,208.5,209.75,207,207,-1.25,-0.60%,200096,596201
ZCH05,2004-11-24,208.5,209.25,208,208.25,0,0.00%,215084,627863
ZCH05,2004-11-23,208,208.75,208,208.25,0,0.00%,232204,642125
ZCH05,2004-11-22,210.5,211.75,208.25,208.25,-2.,-0.95%,291234,650283
ZCH05,2004-11-19,214.5,215,210.25,210.25,-4.75,-2.21%,263928,655997
ZCH05,2004-11-18,217,217,215,215,-2.5,-1.15%,174640,653131
ZCH05,2004-11-17,214.5,217.5,214,217.5,14.5,+7.14%,215600,655837
ZCZ04,2004-11-16,202.25,203,202,203,0.5,+0.25%,183636,652321
ZCZ04,2004-11-15,199.25,202.5,199.25,202.5,2.5,+1.25%,248534,652487
ZCZ04,2004-11-12,197,200,196.5,200,2.75,+1.39%,251774,656918
ZCZ04,2004-11-11,198,198.5,197.25,197.25,-1.,-0.50%,207766,655664
ZCZ04,2004-11-10,198,198.5,198,198.25,0.25,+0.13%,244502,644857
ZCZ04,2004-11-09,198,198,197.5,198,0,0.00%,174354,645314
ZCZ04,2004-11-08,198.5,199,197.25,198,-1.5,-0.75%,183802,642924
ZCZ04,2004-11-05,197.75,199.5,197.25,199.5,2,+1.01%,233596,653116
ZCZ04,2004-11-04,199,199,197.5,197.5,-1.5,-0.75%,169660,649619
ZCZ04,2004-11-03,199.75,200,199,199,-0.75,-0.38%,128380,647289
ZCZ04,2004-11-02,200,200.5,199.75,199.75,-0.25,-0.13%,104828,641847
ZCZ04,2004-11-01,202,202.25,200,200,-2.5,-1.23%,166082,637135
ZCZ04,2004-10-29,206,207.25,202.5,202.5,-3.75,-1.82%,212438,632961
ZCZ04,2004-10-28,206,207.25,206,206.25,0,0.00%,83052,619472
ZCZ04,2004-10-27,206.5,207,205.75,206.25,-0.5,-0.24%,95924,619461
ZCZ04,2004-10-26,204.75,206.75,204.5,206.75,1.5,+0.73%,114246,620146
ZCZ04,2004-10-25,201.5,205.25,201,205.25,3.5,+1.73%,130006,619333
ZCZ04,2004-10-22,204.25,204.5,201.75,201.75,-2.5,-1.22%,140714,615843
ZCZ04,2004-10-21,206.25,207.25,204.25,204.25,-1.75,-0.85%,136810,611206
ZCZ04,2004-10-20,206.75,207.5,206,206,-1.,-0.48%,126648,613872
ZCZ04,2004-10-19,204,207,203.25,207,3,+1.47%,143018,607943
ZCZ04,2004-10-18,206,206,204,204,-2.75,-1.33%,106356,604636
ZCZ04,2004-10-15,204,206.75,203,206.75,2.5,+1.22%,152194,605717
ZCZ04,2004-10-14,205,207.25,204.25,204.25,-1.,-0.49%,136552,607435
ZCZ04,2004-10-13,202.5,205.25,202,205.25,2.75,+1.36%,146126,609838
ZCZ04,2004-10-12,204.5,204.75,202.5,202.5,-2.25,-1.10%,257174,609002
ZCZ04,2004-10-11,204,204.75,203.75,204.75,0.25,+0.12%,72878,597526
ZCZ04,2004-10-08,205.75,206,204.5,204.5,-1.5,-0.73%,101540,594639
ZCZ04,2004-10-07,207,208.25,206,206,-1.25,-0.60%,97252,592134
ZCZ04,2004-10-06,204.25,207.25,203,207.25,2.75,+1.34%,136758,593155
ZCZ04,2004-10-05,203,204.5,202.5,204.5,1.75,+0.86%,114192,588372
ZCZ04,2004-10-04,205.25,206,202.75,202.75,-3.25,-1.58%,123300,588126
ZCZ04,2004-10-01,205.5,206,205,206,0.5,+0.24%,86138,581637
ZCZ04,2004-09-30,207,207,205.5,205.5,-1.75,-0.84%,127860,578055
ZCZ04,2004-09-29,208.5,209.5,207.25,207.25,-1.25,-0.60%,96530,571803
ZCZ04,2004-09-28,207.25,208.5,206.5,208.5,0.75,+0.36%,94614,568559
ZCZ04,2004-09-27,205,207.75,205,207.75,2.5,+1.22%,152462,569266
ZCZ04,2004-09-24,207.75,208,205.25,205.25,-2.5,-1.20%,128546,564468
ZCZ04,2004-09-23,210,210.25,207.75,207.75,-2.5,-1.19%,121584,562693
ZCZ04,2004-09-22,212.75,213.75,210.25,210.25,-2.5,-1.18%,132186,558275
ZCZ04,2004-09-21,212.5,214,212.5,212.75,0,0.00%,106718,556034
ZCZ04,2004-09-20,215,215.25,212.75,212.75,-2.5,-1.16%,103398,553452
ZCZ04,2004-09-17,216.25,217.5,215.25,215.25,-1.,-0.46%,85940,551286
ZCZ04,2004-09-16,218.25,219.5,216.25,216.25,-2.25,-1.03%,93072,545926
ZCZ04,2004-09-15,217.5,218.5,217.5,218.5,0.5,+0.23%,108180,545649
ZCZ04,2004-09-14,220,220.25,218,218,-2.5,-1.13%,120632,536123
ZCZ04,2004-09-13,221,222,220.25,220.5,-1.75,-0.79%,148962,535338
ZCZ04,2004-09-10,226,226.25,222.25,222.25,-4.25,-1.88%,243154,530355
ZCZ04,2004-09-09,226.5,227,226.5,226.5,-0.25,-0.11%,93622,526179
ZCZ04,2004-09-08,226.75,227.5,226.5,226.75,0.25,+0.11%,106980,531343
ZCZ04,2004-09-07,229,229,225.5,226.5,-4.5,-1.95%,166542,534235
ZCZ04,2004-09-03,236,236,231,231,-5.25,-2.22%,125098,533905
ZCZ04,2004-09-02,242.5,243.5,236.25,236.25,-6.5,-2.68%,134124,535647
ZCZ04,2004-09-01,237,242.75,236.25,242.75,5,+2.10%,206058,536546
ZCZ04,2004-08-31,236.25,238,235.5,237.75,2.5,+1.06%,159934,529003
ZCZ04,2004-08-30,228.75,235.25,228.25,235.25,6.25,+2.73%,232714,532227
ZCZ04,2004-08-27,234,235.5,229,229,-5.,-2.14%,184028,544169
ZCZ04,2004-08-26,237,237.75,234,234,-3.,-1.27%,114078,551391
ZCZ04,2004-08-25,242,242.5,237,237,-5.,-2.07%,192156,552697
ZCZ04,2004-08-24,244.25,244.25,242,242,-2.25,-0.92%,154106,559058
ZCZ04,2004-08-23,240.25,244.25,238.5,244.25,2.5,+1.03%,133538,563299
ZCZ04,2004-08-20,240.25,241.75,239,241.75,1.5,+0.62%,113964,567387
ZCZ04,2004-08-19,236,240.25,235.5,240.25,4,+1.69%,129656,561162
ZCZ04,2004-08-18,239,239,236.25,236.25,-3.5,-1.46%,135262,558595
ZCZ04,2004-08-17,234.5,239.75,233.75,239.75,6.75,+2.90%,214928,560251
ZCZ04,2004-08-16,227.25,233,225.5,233,4.75,+2.08%,138830,564199
ZCZ04,2004-08-13,229.25,229.25,227.25,228.25,-0.75,-0.33%,86908,561927
ZCZ04,2004-08-12,232,233.25,229,229,-3.,-1.29%,237400,567164
ZCZ04,2004-08-11,235.75,236.75,232,232,-3.75,-1.59%,193308,565794
ZCZ04,2004-08-10,237.5,237.5,234.5,235.75,-2.25,-0.95%,155076,566603
ZCZ04,2004-08-09,237.5,239.25,236.75,238,1.25,+0.53%,150454,571189
ZCZ04,2004-08-06,235,236.75,234.5,236.75,2,+0.85%,174702,573414
ZCZ04,2004-08-05,231.25,234.75,230.25,234.75,3.5,+1.51%,163424,579276
ZCZ04,2004-08-04,229,231.25,228.75,231.25,2.5,+1.09%,157470,576774
ZCZ04,2004-08-03,228.5,229,227.75,228.75,1,+0.44%,142904,582365
ZCZ04,2004-08-02,225.5,228,225.5,227.75,2.25,+1.00%,145220,579830
ZCZ04,2004-07-30,227.25,228.25,225.5,225.5,-1.5,-0.66%,127230,578473
ZCZ04,2004-07-29,226.75,228,226.75,227,0.25,+0.11%,125172,573758
ZCZ04,2004-07-28,230.25,231.75,226.75,226.75,-4.,-1.73%,123130,577607
ZCZ04,2004-07-27,231.5,231.5,229.5,230.75,-1.,-0.43%,122652,576695
ZCZ04,2004-07-26,230,231.75,227.75,231.75,-0.25,-0.11%,133228,574387
ZCZ04,2004-07-23,228,232,227.75,232,4.25,+1.87%,163202,572862
ZCZ04,2004-07-22,234,234.5,227.75,227.75,-6.75,-2.88%,224464,568170
ZCZ04,2004-07-21,241.75,242,234.5,234.5,-7.5,-3.10%,207602,570322
ZCZ04,2004-07-20,244.75,245.75,242,242,-3.,-1.22%,163154,563877
ZCZ04,2004-07-19,246.25,247,245,245,-2.5,-1.01%,137118,566664
ZCZ04,2004-07-16,249.25,249.5,247.5,247.5,-2.75,-1.10%,121780,565176
ZCZ04,2004-07-15,254.25,254.5,250.25,250.25,-3.75,-1.48%,129502,564707
ZCZ04,2004-07-14,252,254,251.75,254,2.25,+0.89%,141584,564776
ZCZ04,2004-07-13,254,254.5,251.75,251.75,-2.5,-0.98%,133560,563986
ZCZ04,2004-07-12,251,254.25,250.5,254.25,2,+0.79%,162266,566881
ZCZ04,2004-07-09,253.5,254,252.25,252.25,-1.5,-0.59%,128874,564145
ZCZ04,2004-07-08,258.75,259.25,253.75,253.75,-4.75,-1.84%,189090,560356
ZCZ04,2004-07-07,258.75,260.25,258,258.5,0,0.00%,162288,551356
ZCZ04,2004-07-06,259.5,259.5,256.5,258.5,-4.5,-1.71%,218936,547475
ZCZ04,2004-07-02,266.5,267,263,263,-4.25,-1.59%,145820,556442
ZCZ04,2004-07-01,267.25,269.5,267,267.25,0.25,+0.09%,245572,567647
ZCZ04,2004-06-30,277.5,278,267,267,-10.5,-3.78%,337338,569918
ZCZ04,2004-06-29,279,282.5,277.5,277.5,-1.5,-0.54%,260208,577213
ZCZ04,2004-06-28,282.75,283,279,279,-6.5,-2.28%,234982,591113
ZCZ04,2004-06-25,282.5,285.5,282.25,285.5,3,+1.06%,152990,598167
ZCZ04,2004-06-24,285,287.5,282.5,282.5,-1.75,-0.62%,177372,610333
ZCZ04,2004-06-23,276.5,284.25,274.75,284.25,7,+2.52%,210760,607788
ZCZ04,2004-06-22,282.5,283.75,277.25,277.25,-5.,-1.77%,262214,614037
ZCZ04,2004-06-21,278,282.25,275.25,282.25,2.25,+0.80%,217162,619542
ZCZ04,2004-06-18,282.75,282.75,280,280,-3.25,-1.15%,158156,618738
ZCZ04,2004-06-17,286,288.75,283.25,283.25,-3.,-1.05%,214388,625567
ZCZ04,2004-06-16,284.5,287,284.5,286.25,2,+0.70%,157930,626936
ZCZ04,2004-06-15,291.25,293,284.25,284.25,-10.25,-3.48%,222074,632589
ZCZ04,2004-06-14,292,294.5,289,294.5,3.75,+1.29%,193272,634446
ZCZ04,2004-06-10,303.25,304,290.75,290.75,-11.75,-3.88%,17144,638087
ZCZ04,2004-06-09,300.25,302.5,297.5,302.5,3.25,+1.09%,216706,640721
ZCZ04,2004-06-08,303.5,304.75,299.25,299.25,-4.25,-1.40%,196534,640774
ZCZ04,2004-06-07,305.25,305.75,298.5,303.5,-7.25,-2.33%,227224,643126
ZCZ04,2004-06-04,309.25,312.75,308.5,310.75,0.75,+0.24%,219260,650607
ZCZ04,2004-06-03,318,318,310,310,-9.25,-2.90%,268148,649173
ZCZ04,2004-06-02,320.75,321.5,316,319.25,2,+0.63%,289392,639248
ZCZ04,2004-06-01,302.5,317.25,302,317.25,20,+6.73%,155156,631739
ZCZ04,2004-05-28,291.25,297.25,289.25,297.25,6,+2.06%,191370,630302
ZCZ04,2004-05-27,292.5,295,291.25,291.25,-2.25,-0.77%,165932,632224
ZCZ04,2004-05-26,298,298.25,293.5,293.5,-3.,-1.01%,113388,632838
ZCZ04,2004-05-25,289.5,296.5,289.5,296.5,7.25,+2.51%,164664,634351
ZCZ04,2004-05-24,282.5,289.25,282.5,289.25,8.25,+2.94%,160512,628901
ZCZ04,2004-05-21,283,284,281,281,-1.5,-0.53%,137252,625334
ZCZ04,2004-05-20,290.75,291.5,282.5,282.5,-7.25,-2.50%,201460,630412
ZCZ04,2004-05-19,283.25,289.75,283.25,289.75,6.5,+2.29%,121056,628336
ZCZ04,2004-05-18,288.25,290.5,283.25,283.25,-4.75,-1.65%,141430,631820
ZCZ04,2004-05-17,283,288,280.75,288,3,+1.05%,178090,629992
ZCZ04,2004-05-14,289.75,291,285,285,-4.5,-1.55%,184488,631058
ZCZ04,2004-05-13,291,292.5,289.5,289.5,-1.25,-0.43%,182078,630297
ZCZ04,2004-05-12,293.5,297,290.75,290.75,-2.75,-0.94%,259874,635215
ZCZ04,2004-05-11,291.5,294,291.25,293.5,1.5,+0.51%,171802,631807
ZCZ04,2004-05-10,303,304.25,292,292,-12.75,-4.18%,274202,640291
ZCZ04,2004-05-07,303.75,304.75,301.5,304.75,1,+0.33%,198102,648008
ZCZ04,2004-05-06,314.5,315,303.75,303.75,-11.5,-3.65%,201068,653056
ZCZ04,2004-05-05,319,320.5,315.25,315.25,-4.75,-1.48%,162432,659772
ZCZ04,2004-05-04,318.5,320,317,320,0.25,+0.08%,139458,656326
ZCZ04,2004-05-03,317.5,320.75,315.25,319.75,2.5,+0.79%,151136,658008
ZCZ04,2004-04-30,314.5,317.25,314.5,317.25,3.75,+1.20%,220092,656122
ZCZ04,2004-04-29,310,313.5,308.5,313.5,3.5,+1.13%,177860,655819
ZCZ04,2004-04-28,312,314.25,310,310,-2.,-0.64%,194344,662347
ZCZ04,2004-04-27,301.75,312,301.75,312,9,+2.97%,265880,665652
ZCZ04,2004-04-26,305.75,305.75,302.25,303,-2.5,-0.82%,183402,666677
ZCZ04,2004-04-23,305,307.5,304.5,305.5,1,+0.33%,205360,670453
ZCZ04,2004-04-22,302.5,305,301.5,304.5,2.5,+0.83%,193082,673059
ZCZ04,2004-04-21,307.5,308,301.5,302,-5.5,-1.79%,276780,682881
ZCZ04,2004-04-20,308.75,310,307.5,307.5,-2.75,-0.89%,188706,696799
ZCZ04,2004-04-19,312.75,315,307.5,310.25,-0.75,-0.24%,157276,698653
ZCZ04,2004-04-16,305.5,311,305.25,311,6.5,+2.13%,249708,701508
ZCZ04,2004-04-15,320.5,323.25,304.5,304.5,-15.,-4.69%,368838,711048
ZCZ04,2004-04-14,313,319.5,311.5,319.5,5.5,+1.75%,302274,718979
ZCZ04,2004-04-13,326,326.25,314,314,-12.5,-3.83%,385066,720975
ZCZ04,2004-04-12,336.25,337.5,326.5,326.5,-10.,-2.97%,292506,741139
ZCZ04,2004-04-08,336.5,339,336.5,336.5,0,0.00%,298782,750332
ZCZ04,2004-04-07,332.25,338,332.25,336.5,4.25,+1.28%,257070,747837
ZCZ04,2004-04-06,334.5,334.75,332,332.25,2.75,+0.83%,259248,748944
ZCK04,2004-04-05,330.75,335,329.5,329.5,-1.,-0.30%,332320,748574
ZCK04,2004-04-02,325.25,330.5,325.25,330.5,4.75,+1.46%,272710,750413
ZCK04,2004-04-01,319.75,325.75,319.25,325.75,5.75,+1.80%,300112,734013
ZCK04,2004-03-31,311.5,320,311.25,320,7.75,+2.48%,342550,721782
ZCK04,2004-03-30,305,312.25,304.75,312.25,7.25,+2.38%,196456,707933
ZCK04,2004-03-29,305,306.5,304.5,305,-0.5,-0.16%,125774,704127
ZCK04,2004-03-26,307,308.75,305.5,305.5,-1.25,-0.41%,156076,708872
ZCK04,2004-03-25,309.5,310.25,306.75,306.75,-2.75,-0.89%,186086,709581
ZCK04,2004-03-24,315.25,318.25,309.5,309.5,-6.25,-1.98%,219508,702949
ZCK04,2004-03-23,318,318,315.75,315.75,-2.75,-0.86%,155280,706068
ZCK04,2004-03-22,313.25,318.5,313.25,318.5,6.5,+2.08%,235486,698816
ZCK04,2004-03-19,311.75,312,310.75,312,0,0.00%,188406,694549
ZCK04,2004-03-18,308,312,307.5,312,3.75,+1.22%,212164,687386
ZCK04,2004-03-17,305.25,308.25,303.75,308.25,3,+0.98%,157170,679840
ZCK04,2004-03-16,307,307.25,305.25,305.25,-2.25,-0.73%,172384,675898
ZCK04,2004-03-15,300.25,307.5,300.25,307.5,6.25,+2.07%,150858,669367
ZCK04,2004-03-12,299,301.25,299,301.25,2.25,+0.75%,94106,656837
ZCK04,2004-03-11,298.75,300,298.5,299,0.75,+0.25%,122442,657406
ZCK04,2004-03-10,301.5,303,298.25,298.25,-3.25,-1.08%,144954,652952
ZCK04,2004-03-09,292,301.5,292,301.5,9,+3.08%,167356,653454
ZCK04,2004-03-08,297.25,297.75,292.5,292.5,-4.75,-1.60%,161632,643207
ZCK04,2004-03-05,296.75,298,296.25,297.25,0.25,+0.08%,121080,649067
ZCK04,2004-03-04,297.5,300.25,297,297,-0.75,-0.25%,183924,647773
ZCK04,2004-03-03,295,297.75,294,297.75,2,+0.68%,186992,649683
ZCK04,2004-03-02,302.5,303.5,295.75,295.75,-7.,-2.31%,257834,655743
ZCK04,2004-03-01,303,305,302.75,302.75,-0.25,-0.08%,202228,661661
ZCK04,2004-02-27,301.5,303,300.5,303,1,+0.33%,231820,652753
ZCK04,2004-02-26,298,302,297.75,302,3.5,+1.17%,245906,652240
ZCK04,2004-02-25,297.25,301,297.25,298.5,0.75,+0.25%,253030,649813
ZCK04,2004-02-24,294,297.75,292.25,297.75,3.75,+1.28%,302954,655950
ZCK04,2004-02-23,291.75,294.5,291.75,294,3,+1.03%,384110,648684
ZCK04,2004-02-20,290.75,293.25,290.5,291,-0.25,-0.09%,254994,643228
ZCK04,2004-02-19,286,291.25,286,291.25,5,+1.75%,211222,639351
ZCK04,2004-02-18,290,290.5,286.25,286.25,-4.25,-1.46%,260206,633711
ZCK04,2004-02-17,288.5,291.5,288.5,290.5,1.75,+0.61%,172852,636055
ZCK04,2004-02-13,287.5,288.75,286.5,288.75,7.5,+2.67%,143820,636952
ZCH04,2004-02-12,284,285.75,281.25,281.25,-3.,-1.06%,222776,637192
ZCH04,2004-02-11,279.75,284.25,278.75,284.25,4.25,+1.52%,217152,643486
ZCH04,2004-02-10,284,284.75,280,280,-4.25,-1.50%,355820,643651
ZCH04,2004-02-09,276.5,284.25,273.5,284.25,5.25,+1.88%,271842,643875
ZCH04,2004-02-06,275,279,274.75,279,3.75,+1.36%,200096,640138
ZCH04,2004-02-05,270.25,275.25,269.75,275.25,5,+1.85%,217540,637102
ZCH04,2004-02-04,273.25,273.75,270.25,270.25,-2.75,-1.01%,142794,629074
ZCH04,2004-02-03,271.5,273,270.75,273,1.75,+0.65%,146904,632256
ZCH04,2004-02-02,274.75,275.5,271.25,271.25,-5.,-1.81%,171956,630701
ZCH04,2004-01-30,270.25,276.25,270.25,276.25,6.25,+2.31%,173524,630622
ZCH04,2004-01-29,269.75,270.75,269.75,270,-0.75,-0.28%,151178,625805
ZCH04,2004-01-28,276,276,270.75,270.75,-5.5,-1.99%,256072,627639
ZCH04,2004-01-27,281,281,276.25,276.25,-5.,-1.78%,185072,623785
ZCH04,2004-01-26,276.25,281.25,276.25,281.25,4.25,+1.53%,176720,619084
ZCH04,2004-01-23,275,277,273.25,277,1,+0.36%,202198,608440
ZCH04,2004-01-22,277.5,278.5,276,276,-1.25,-0.45%,143036,603527
ZCH04,2004-01-21,274.75,277.25,273.5,277.25,2,+0.73%,213666,599421
ZCH04,2004-01-20,272,275.25,270.75,275.25,2.75,+1.01%,260348,590233
ZCH04,2004-01-16,268.5,272.5,266.5,272.5,3.75,+1.40%,231440,569595
ZCH04,2004-01-15,268,268.75,267.75,268.75,0,0.00%,225912,545972
ZCH04,2004-01-14,268,268.75,266.5,268.75,0.25,+0.09%,224096,525352
ZCH04,2004-01-13,263.75,268.5,263.75,268.5,3,+1.13%,273790,513728
ZCH04,2004-01-12,251,265.5,249.25,265.5,14.5,+5.78%,354098,492874
ZCH04,2004-01-09,251.25,252.75,251,251,-0.75,-0.30%,99046,454818
ZCH04,2004-01-08,249.75,251.75,248.5,251.75,1.75,+0.70%,90702,454247
ZCH04,2004-01-07,251,251.75,250,250,-1.5,-0.60%,97454,452228
ZCH04,2004-01-06,252.75,254.25,251.5,251.5,-1.5,-0.59%,98688,450278
ZCH04,2004-01-05,252,253,250.5,253,-0.25,-0.10%,144156,450042
ZCH04,2004-01-02,246,253.25,245.75,253.25,7.25,+2.95%,185650,442006
ZCH04,2003-12-31,246,246,246,246,3.5,+1.44%,69108,425929
ZCH04,2003-12-30,242.5,242.5,242.5,242.5,-0.25,-0.10%,68542,427011
ZCH04,2003-12-29,242.75,242.75,242.75,242.75,3,+1.25%,108208,429441
ZCH04,2003-12-26,239.75,239.75,239.75,239.75,4,+1.70%,168054,435498
ZCH04,2003-12-24,235.75,235.75,235.75,235.75,-8.,-3.28%,261718,436164
ZCH04,2003-12-23,243.75,243.75,243.75,243.75,-2.5,-1.02%,101364,448830
ZCH04,2003-12-22,246.25,246.25,246.25,246.25,-3.,-1.20%,67176,455823
ZCH04,2003-12-19,249.25,249.25,249.25,249.25,-0.25,-0.10%,97378,457687
