Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
D2N12,2012-06-27,-1646.064,-1646.064,-1646.064,-1646.064,7,-0.42%,0,1110
D2N12,2012-06-26,-1653.064,-1653.064,-1653.064,-1653.064,11,-0.66%,0,1110
D2N12,2012-06-25,-1664.064,-1664.064,-1664.064,-1664.064,11,-0.66%,0,1110
D2M12,2012-06-22,-1675.064,-1675.064,-1675.064,-1675.064,0.947,-0.06%,0,1110
D2M12,2012-06-21,-1676.011,-1676.011,-1676.011,-1676.011,-2.118,+0.13%,120,1110
D2M12,2012-06-20,-1673.893,-1673.893,-1673.893,-1673.893,0.947,-0.06%,0,1080
D2M12,2012-06-19,-1674.84,-1674.84,-1674.84,-1674.84,2.395,-0.14%,30,1080
D2M12,2012-06-18,-1677.235,-1677.235,-1677.235,-1677.235,1.778,-0.11%,0,1050
D2M12,2012-06-15,-1679.013,-1679.013,-1679.013,-1679.013,0.197,-0.01%,0,1050
D2M12,2012-06-14,-1679.21,-1679.21,-1679.21,-1679.21,0.619,-0.04%,60,1050
D2M12,2012-06-13,-1679.829,-1679.829,-1679.829,-1679.829,-0.75,+0.04%,155,1020
D2M12,2012-06-12,-1679.079,-1679.079,-1679.079,-1679.079,-1.593,+0.09%,0,1015
D2M12,2012-06-11,-1677.486,-1677.486,-1677.842,-1677.486,1.25,-0.07%,0,1015
D2M12,2012-06-08,-1678.736,-1678.736,-1678.736,-1678.736,-2.526,+0.15%,60,1015
D2M12,2012-06-07,-1676.21,-1676.21,-1676.21,-1676.21,3.79,-0.23%,60,975
D2M12,2012-06-06,-1680.,-1680.,-1680.,-1680.,-3.79,+0.23%,0,955
D2M12,2012-06-05,-1676.21,-1676.21,-1676.21,-1676.21,-1.892,+0.11%,30,955
D2M12,2012-06-04,-1674.318,-1674.318,-1674.318,-1674.318,0.002,0.00%,0,925
D2M12,2012-06-01,-1674.32,-1674.32,-1674.32,-1674.32,-0.952,+0.06%,0,925
D2M12,2012-05-31,-1673.368,-1673.368,-1673.368,-1673.368,0,0.00%,30,925
D2M12,2012-05-30,-1673.368,-1673.368,-1673.368,-1673.368,-5.,+0.30%,60,1060
D2M12,2012-05-29,-1668.368,-1668.368,-1668.368,-1668.368,-2.,+0.12%,90,1000
D2M12,2012-05-25,-1666.368,-1666.368,-1666.368,-1666.368,2,-0.12%,0,910
D2M12,2012-05-24,-1668.368,-1668.368,-1668.368,-1668.368,1,-0.06%,150,910
D2K12,2012-05-23,-1669.368,-1669.368,-1669.368,-1669.368,0.545,-0.03%,0,760
D2K12,2012-05-22,-1669.913,-1669.913,-1669.913,-1669.913,0.114,-0.01%,0,760
D2K12,2012-05-21,-1670.027,-1670.027,-1670.027,-1670.027,1.477,-0.09%,0,760
D2K12,2012-05-18,-1671.504,-1671.504,-1671.504,-1671.504,0.637,-0.04%,0,760
D2K12,2012-05-17,-1672.141,-1672.141,-1672.141,-1672.141,1.182,-0.07%,0,760
D2K12,2012-05-16,-1673.323,-1673.323,-1673.323,-1673.323,0.772,-0.05%,120,760
D2K12,2012-05-15,-1674.095,-1674.095,-1674.095,-1674.095,0.091,-0.01%,0,820
D2K12,2012-05-14,-1674.186,-1674.186,-1674.186,-1674.186,0.773,-0.05%,0,820
D2K12,2012-05-11,-1674.959,-1674.959,-1674.959,-1674.959,-3.409,+0.20%,0,820
